comparison,type,gene_name,blast_name,melano.list,baseMean,log2FoldChange,pvalue,padj
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW006363,Synpr,N,243.121046905018,2.49339270321132,7.95008642852926e-10,7.80148096682676e-7
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW006492,TTC31,N,284.021662230047,0.921561177854529,9.12584920015796e-5,0.00946491530458659
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW006540,Dglucy,N,62.4529637918313,2.02680432790571,5.61579984037409e-7,1.74733557472323e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW006845,Chac1,N,993.928525512389,-1.47548256190139,3.45046941568599e-4,0.0247290103010709
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW006864,HPGDS,Y,2596.05887290862,3.98352224195005,1.8800456310643e-8,1.33243011752707e-5
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW006899,SGTB,N,15.344226553437,-2.6191699096665,1.76734069506379e-4,0.0151315202999522
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW006963,GPLD1,N,72.4159494578547,-1.77753172040606,1.33339170731368e-4,0.0126240654898206
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW006969,NFATC1,N,63.1715701469485,-1.70050127753523,1.30531587184279e-5,0.00208148932213731
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW007156,TEX30,N,12.6975330714012,-2.04220218140509,6.05855431915518e-4,0.0377019402192501
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW007295,cmbl,N,7340.2114114644,-0.901673157544314,7.85462630732759e-5,0.00856422801731436
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW007359,PRKCH,N,972.449363230874,-0.619988747914713,2.21716192819743e-4,0.017567909762742
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW007798,SPECC1,N,172.487228959692,0.97878162397772,5.53004397060875e-4,0.0352733854665279
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW007832,Slc10a4,N,24.3200987650522,-2.7186463938456,6.19891746179576e-4,0.0383881505146255
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW007886,TMEFF2,N,146.055911757714,1.63209664400384,3.42989247142204e-10,4.37551382579309e-7
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW007892,DSEL,N,49.3714962294796,1.46382439556643,2.25478062676866e-5,0.0031960262728542
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW007899,fam69b,N,117.251352971619,-0.952527158256848,2.16875447797418e-4,0.0172917505471979
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008002,unknown,N,495.590793808117,1.01228075479959,5.38058409103442e-4,0.034666722853195
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008017,PCK1,N,24.5659559016402,3.98150874868953,1.46309214525707e-6,3.65973852883225e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008026,GCNT7,N,236.416781675685,1.94571350842598,4.67979897740377e-7,1.55374228561865e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008138,ANXA8,N,572.598451104424,-1.3472823782414,1.17115172141984e-4,0.0115816918683356
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008143,WASHC2A,N,681.502347980474,0.613916013175565,7.62880727357335e-4,0.0446425203619152
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008240,Upp1,N,48.40817003776,-2.24437563332629,3.75723786409792e-8,2.52268860169985e-5
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008262,INPP4B,Y,24.787839670978,-2.40419504868077,9.72576309512305e-6,0.00169961040828061
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008294,bdh2,N,237.456485964934,1.00047744564296,1.47491058410235e-4,0.0136749232960658
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008302,SLC8B1,N,15.4747068564676,1.93985620568286,8.06444817782084e-4,0.0461337064593993
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008358,SLC5A1,N,72.0949987282805,-1.39644853764577,1.66161405753351e-4,0.0148562127710164
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008392,CHCHD10,N,477.670963874553,0.965443450864347,3.84132898564803e-4,0.0269251834450066
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008454,Mdga2,N,9.97149251896499,-2.87705399092953,1.33593230471567e-4,0.0126240654898206
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008552,RUSC2,N,121.836716223847,-1.42229369411672,4.2698594967344e-5,0.00539312847523175
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008643,CINP,N,116.841974996928,0.986513782949802,1.70924145535266e-4,0.0148664678003049
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008873,CLUL1,N,10.5012483419587,3.97958202569455,2.58965884363309e-5,0.00359089976828557
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008939,FKBP5,N,29.2971215805307,-3.12287261625858,1.44083189855127e-6,3.65973852883225e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW008997,SLC6A17,N,28.5431033266443,2.49635861716532,4.51905717527636e-4,0.0305024404153442
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009238,SIK2,N,80.8787447538506,-1.12460337941888,2.67032714402369e-4,0.0199212651323451
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009287,CDCA9,N,136.908620491607,1.61819257230835,1.8543253058009e-4,0.015665978759008
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009344,KCTD12,N,30.4593560262402,2.50205341009148,8.44176667787005e-5,0.00890013367847837
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009352,Nsdhl,N,201.07320741138,1.29654638040663,5.43034717552808e-6,0.00111733772448729
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009384,GFPT2,N,81.2434272698394,-2.26508360303132,7.64604563332445e-7,2.21683191237091e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009472,Atp6v1c2,N,136.023369949456,1.85806933412988,3.47137090758662e-4,0.0247398204849623
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009654,PSEN2,Y,1248.22102461589,0.969823455305776,2.64010773205827e-4,0.0199212651323451
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009700,Hsd17b13,N,129.36252424056,1.00641450854309,1.93258071772874e-4,0.0162196922474115
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009794,Slc37a2,N,122.514325501931,1.77886392393138,2.0509369557215e-4,0.0168798727381543
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009923,POLR2J,N,316.989073638478,0.85150482323623,2.60743780594799e-4,0.0198101952438037
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW009965,Serinc2,N,406.547397391947,-0.855893754363721,3.42796463750799e-5,0.00450830359594736
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010004,PDE8B,N,6.72345395188958,4.29576228702472,3.35074115916696e-4,0.0241499463093181
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010071,tbx2-b,N,18.751240663893,2.74540894385277,3.89669055486382e-5,0.0050212203442826
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010191,Lsm6,N,132.354746935342,1.20930598722764,7.33229893792984e-4,0.0435061104889167
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010258,SHROOM3,N,98.4219273468548,-1.3758671514715901,1.82883008325956e-4,0.0155535902480948
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010259,LEG6,N,39.3460074277181,2.71213976095439,2.71247053197155e-11,5.7671644293935e-8
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010388,cystm1,N,248.144068671433,0.866602483240383,4.38509923042635e-4,0.0297556972779516
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010566,KDM7A,N,921.716101425859,-0.81517459793489,8.43543151162026e-4,0.0476153981388229
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010585,FRZB,Y,283.449999686956,2.0876552823926,1.17137474497351e-7,5.97729104865083e-5
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010716,TMEM129,N,203.173110688265,-0.885807853594754,2.11294221074151e-4,0.0170600023939426
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010721,unknown,N,66.8992713860342,2.57629730336385,4.24633998899252e-10,4.5142132699648e-7
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010736,Elf3,N,49.4590693245714,-1.67365241759786,8.94251835608616e-4,0.0487520113968338
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010919,CDH20,N,22.154234214095,-2.77451633286685,4.80509699932571e-4,0.0320935195918315
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010934,RAB38,Y,142.743969690285,2.27798691374589,1.17949115841076e-5,0.00196432422328359
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010938,TYR,Y,555.412378083162,2.75109426620273,6.65734812366726e-6,0.00128678469717611
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW010962,MP68,N,313.550838843818,0.898884067406008,2.36811445581499e-4,0.0184207537273365
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011008,GLT1D1,N,34.3679850774262,3.2980259343025,9.68072987880981e-9,8.23313807093178e-6
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011044,dhcr7,N,494.976256356413,0.882847900411978,9.3471209050204e-4,0.0497036825676997
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011145,RHPN2,N,312.985991735307,-1.15341122921245,2.80720101152088e-4,0.0207511973784463
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011169,GPR143,Y,234.052865742463,1.50117030269704,1.1661856463196e-7,5.97729104865083e-5
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011366,FANCA,N,231.335447419883,-1.07017971176308,4.62049730741355e-4,0.0310229916582498
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011459,GRAMD2B,N,210.758285634506,-0.953788411462025,8.00461641217302e-5,0.00858108332521775
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011474,IGF2BP2,N,80.2110038770423,1.17631484240793,4.30097624152422e-4,0.0296581372503375
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011478,Slco2a1,N,627.569052106348,-1.24791954601504,2.15915769275568e-5,0.00309487356027913
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011725,PPP1R3B,N,49.6338361905035,-2.45397076575045,1.94776730631349e-6,4.77839760127716e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011777,ADGB,N,25.1564256438722,-2.46328414873426,8.76424330017739e-6,0.00159722073971947
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011919,PLEKHG4B,N,1775.40286856316,-0.764649720979293,6.87411754184249e-4,0.0409780922809741
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW011923,Atp6v0d1,N,681.111952619729,0.664386852284688,7.57142551004505e-4,0.0446425203619152
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012102,TM2D1,N,381.796723626873,0.798234885998772,8.67759257960025e-5,0.00907377447032463
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012145,SDHAF4,N,182.142588360842,1.60382403696177,1.21395971609248e-11,3.09729681963837e-8
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012361,SLC24A4,Y,46.5976212493836,4.60885973358255,3.62903070014707e-6,7.98199045547864e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012472,ZBTB16,N,7.69701304638905,-3.33596174097823,4.2527401550949e-4,0.0294848946513835
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012557,GAREM1,N,334.366890832796,-0.908204415910672,2.13209177746074e-5,0.00309080622784849
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012565,NOL4,N,18.5095743413596,4.45809805571727,6.9157488901193e-6,0.00131677923270525
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012659,TUBGCP4,N,596.318757784468,0.864163516142303,1.9216309785416e-5,0.0028177294704891
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012694,ASMTL,N,162.169249520347,-0.995733206860132,8.87650111532775e-4,0.0487520113968338
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012956,FAM46A,N,613.714600444954,-0.954356667150089,1.45480357840278e-4,0.0136462715071208
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW012990,RHL,N,60.197447273804,-1.93987319610856,1.27973461301124e-5,0.0020665284124284
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW013094,ESD,N,225.525028758226,-0.944551799930323,3.3465952804451e-6,7.62366357011395e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW013095,LRCH1,N,254.222705872483,-0.842333853572971,4.96006126258542e-5,0.00599346587001342
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW013282,Ltc4s,N,77.2618737778008,1.51468972009534,1.65135371746677e-4,0.0148562127710164
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW013368,STX12,N,2477.1197324266,0.951959163457832,4.10001479496417e-7,1.4528857983155e-4
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW013421,Cavin1,N,42.6377623239779,-1.3572272662005,1.29660288776352e-4,0.0124366639392475
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW013510,HNRNPDL,N,3827.52512616114,0.722522654926143,2.60262738215847e-4,0.0198101952438037
aida_lorentzi_Chest_White_Black_DE_genes,Population,WSFW013617,unknown,N,66.7872381170288,1.19992056213954,7.73551414317085e-4,0.0446993571460653
